FID_fishne,CPA_ID,area_km2,cap_MW,d_trans,d_sub,d_road,d_load_750,d_existing,d_EIA860fa,d_shore_m,m_seafloor,m_CF_MEAN,m_BOEM_lea,m_BOEM_pla,BathySlope,ocean_impa,HAPC_Area_,ocean_im_1,ocean_im_2,m_CF_wLoss,anngen_MWh,Shape_Leng,Shape_Area,major_port,turbine_ty,incap,ipm_region,prefSite,tech,metro_id,metro_region,cpa_mw,cf,path,resource_annuity,resource_fom,interconnect_annuity,lcoe,interconnect_capex_mw,total_interconnect_km,offshore_interconnect_km,ipm_region_y
10794,38353,1.97146950771,9.85735,77.1997847036,97.3459505161,74.9001409186,212.377655544,100.540066529,96.3244496464,66.0319489659,-54.7833328247,0.464173913002,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.408473,40081.6,7701.74854987,1971228.75017,0,floating,15.769830001336109,ERC_REST,1,offshorewind,26420,p67,15.76983,0.376768,"[38353, 304447]",239993.84,67317.94,75664.914,116.0364,1562065.1,198.21371459960935,198.21371459960935,p67
10816,38354,15.7635340301,78.8177,96.2247366014,100.943155933,92.6956575637,194.902806946,100.776305815,100.794895525,81.8947285848,-58.7258063286,0.452182726033,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.397921,312206.0,18175.5728438,15763546.8574,0,floating,126.10837485954484,ERC_REST,1,offshorewind,26420,p67,126.108376,0.36587104,"[38354, 304447]",239993.84,67317.94,73200.17,118.72336,1511181.9,186.17819213867188,186.17819213867188,p67
10904,38358,15.5116679478,77.5583,75.2762443317,93.5645675829,72.7128145317,207.597475635,96.4773542131,92.5398300765,64.2352066975,-52.681967063,0.463217427985,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.407631,314715.0,20922.1563406,15511451.318,0,floating,124.09161054422908,ERC_REST,1,offshorewind,26420,p67,124.09161,0.37379253,"[38358, 304447]",239993.84,67317.94,74840.195,116.708206,1545039.2,194.17819213867188,194.17819213867188,p67
10936,38360,16.0000002976,80.0,92.1905205844,97.9730478968,83.6848983164,199.512552453,95.6267074562,95.8261298642,74.4362979659,-54.0984374285,0.457209491171,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.402344,320412.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.36984774,"[38360, 304447]",239993.84,67317.94,71991.14,117.07364,1486221.9,180.237060546875,180.237060546875,p67
10957,38364,15.9998345691,79.9992,101.310759573,105.200667644,98.3134425486,199.021008858,106.21214089,106.219666196,87.2841899229,-67.2687500715,0.452128215227,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.397873,316848.0,15990.4136536,15999844.7466,0,floating,127.99875797276069,ERC_REST,1,offshorewind,26420,p67,127.99876,0.36389226,"[38364, 304447]",239993.84,67317.94,74356.234,119.73161,1535048.0,191.8350524902344,191.8350524902344,p67
10984,38366,15.7632504419,78.8163,86.2431187332,92.7287752609,78.3004871005,191.245378123,89.0961020316,89.2457651425,69.1636146999,-50.4919355454,0.455366633111,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.400723,314399.0,18256.8613291,15763243.2976,0,floating,126.105946380708,ERC_REST,1,offshorewind,26420,p67,126.10595,0.36686122,"[38366, 304447]",239993.84,67317.94,70859.016,117.67442,1462849.8,174.72235107421875,174.72235107421875,p67
11025,38369,16.0000002979,80.0,82.739734222,88.9748115279,83.483226575,176.417590681,109.014245425,86.8031408427,81.5963337667,-50.1187497973,0.444691642653,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.391329,311640.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3588341,"[38369, 304447]",239993.84,67317.94,72771.57,120.91524,1502333.5,184.37234497070312,184.37234497070312,p67
11076,38374,16.0000002978,80.0,87.9422515474,94.7770691453,80.3107608625,191.034408463,90.4410742761,90.5592274962,70.9990278366,-51.2843750119,0.454605813138,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.400053,318588.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.36686343,"[38374, 304447]",239993.84,67317.94,71028.32,117.726395,1466344.9,175.55076599121094,175.55076599121094,p67
11110,38376,16.0000002979,80.0,84.7210630429,89.6073574927,86.762236643,181.029220139,102.225758565,89.8439352131,79.2200769944,-51.9609376192,0.446916846558,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.393287,313199.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.35986018,"[38376, 304447]",239993.84,67317.94,71991.88,120.323135,1486237.1,180.2657470703125,180.2657470703125,p67
11267,38384,16.0000002978,80.0,89.2346828828,96.8751841827,82.441789058,190.907034392,91.9392766465,92.0270958336,72.8344409733,-51.7890625596,0.453606091905,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.399173,317887.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3668639,"[38384, 304447]",239993.84,67317.94,71366.92,117.831604,1473335.1,177.20762634277344,177.20762634277344,p67
11323,38387,16.0000002977,80.0,92.4358181637,96.94803073,89.5801471128,190.903632515,97.2794442484,97.2839716774,78.3406803835,-55.1140624285,0.451617442071,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.397423,316494.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3648683,"[38387, 304447]",239993.84,67317.94,72382.72,118.79388,1494305.9,182.17819213867188,182.17819213867188,p67
11377,38389,16.0000002978,80.0,90.2743231884,93.7146730626,92.0165873235,187.243132815,98.1587107621,96.1551336381,78.4241148143,-54.4515626431,0.450342641212,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.396302,315600.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.36384493,"[38389, 304447]",239993.84,67317.94,72242.46,119.08401,1491410.4,181.49188232421875,181.49188232421875,p67
11458,38392,16.0000002978,80.0,87.0836148488,91.2466943622,89.1461144614,183.945058822,99.8287959313,92.6242221132,78.8217974088,-53.0078123808,0.44841208728,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.394603,314247.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.36185518,"[38392, 304447]",239993.84,67317.94,72102.21,119.69457,1488514.9,180.80560302734375,180.80560302734375,p67
11577,38400,16.0000002979,80.0,86.0957082479,89.268024533,86.3597376563,183.034786242,92.5967956235,92.1443867,73.0019309142,-50.3593749404,0.449954869691,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.39596,315328.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.36285025,"[38400, 304447]",239993.84,67317.94,71086.41,119.046745,1467544.1,175.8350372314453,175.8350372314453,p67
11618,38406,15.9884484729,79.9422,88.1177229388,94.4572751546,88.7175661218,181.310297869,114.615280743,92.0555183887,87.1815688159,-50.2546875477,0.444916198496,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.391526,311572.0,15912.8627147,15988522.2394,0,floating,127.90817791537386,ERC_REST,1,offshorewind,26420,p67,127.90818,0.35985363,"[38406, 304447]",239993.84,67317.94,73927.625,120.93939,1526199.8,190.0292053222656,190.0292053222656,p67
11627,38407,16.0000002979,80.0,84.7196459667,90.576252283,85.8524730089,179.361988689,108.345286219,89.1184300521,82.4936349676,-50.1124998927,0.445485445671,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.392027,312196.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3598368,"[38407, 304447]",239993.84,67317.94,72292.72,120.4264,1492447.8,182.0292053222656,182.0292053222656,p67
11852,38419,5.28015640437,26.4008,91.6839420571,97.9018738167,92.4017545794,185.171086732,117.073695262,95.7272262813,90.422836941,-51.5772725886,0.445284945044,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.391851,102981.0,11297.0391514,5280121.04379,0,floating,42.24096835032756,ERC_REST,1,offshorewind,26420,p67,42.240967,0.3598659,"[38419, 304447]",239993.84,67317.94,74028.305,120.96721,1528278.2,190.5218505859375,190.5218505859375,p67
12016,38427,16.0000002979,80.0,86.3427805571,92.4506200824,87.205084887,180.294407983,111.452784003,90.5109526079,84.8376018918,-50.0187500119,0.445209380705,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.391784,312003.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.359849,"[38427, 304447]",239993.84,67317.94,73110.17,120.681625,1509323.8,186.0292053222656,186.0292053222656,p67
3484,38559,16.0000002972,80.0,80.089068808,117.492967379,79.8022367038,238.368803305,101.402765733,97.470242955,64.5492860771,-78.8218749762,0.478382024448,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.420976,335250.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.38654295,"[38559, 301747]",239993.84,67317.94,82260.086,115.04977,1698219.4,317.96600341796875,317.96600341796875,p65
3533,38561,15.8288288422,79.1441,73.0544924952,115.754066559,72.8055702084,229.509152869,94.9835232414,90.6240888715,63.1896588091,-75.992063371,0.480789697359,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.423095,333333.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.38651988,"[38561, 301747]",239993.84,67317.94,81802.28,114.921425,1688768.1,311.6228942871094,311.6228942871094,p65
3549,38562,16.0000002973,80.0,66.9905752008,100.600186271,66.6318109269,235.809408503,86.9811212802,83.7881468812,47.8209178356,-53.5937501192,0.478953903541,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.421479,335651.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.3869046,"[38562, 301747]",239993.84,67317.94,81095.05,114.59848,1674167.5,301.8238830566406,301.8238830566406,p65
3670,38565,15.4209007331,77.1045,80.849293153,120.58790979,80.5877937882,236.137598914,102.563290266,98.3641960503,67.8134921526,-86.3999997457,0.479093472163,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.421602,323597.0,22029.8064485,15420897.64,0,floating,123.36718112030496,ERC_REST,1,offshorewind,41700,p65,123.36718,0.38656354,"[38565, 301747]",239993.84,67317.94,82379.67,115.07895,1700688.1,319.62286376953125,319.62286376953125,p65
3705,38566,15.6576573814,78.2883,69.4235347349,105.824560194,69.1513798605,234.458600285,94.8610773654,88.3924986162,52.4447511791,-59.5629036196,0.476586994144,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.419397,326846.0,19772.9451194,15657654.3424,0,floating,125.26123473959696,ERC_REST,1,offshorewind,41700,p65,125.26124,0.3855078,"[38566, 301747]",239993.84,67317.94,81672.44,115.18468,1686087.5,309.82391357421875,309.82391357421875,p65
3920,38569,16.0000002971,80.0,65.3093373427,110.18153188,65.0761830402,222.970708571,87.4779944173,82.9330263425,58.5658254656,-66.8031247258,0.482984219678,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.425026,338475.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.38948026,"[38569, 301747]",239993.84,67317.94,81224.89,113.878685,1676848.2,303.6228942871094,303.6228942871094,p65
3981,38570,15.8288288377,79.1441,70.3700524761,108.563610715,69.9828207349,233.054040538,98.8082359825,90.4685104936,54.7566678508,-62.38888901,0.475630994827,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418555,329756.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.3855243,"[38570, 301747]",239993.84,67317.94,81961.13,115.26523,1692047.5,313.8238830566406,313.8238830566406,p65
4004,38571,16.000000297,80.0,66.4712318492,112.58958601,66.2789945895,220.656330325,88.997576002,84.1701283846,61.3128858186,-71.8515623808,0.483900449704,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.425832,339117.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39149114,"[38571, 301747]",239993.84,67317.94,81344.48,113.32863,1679317.0,305.2797546386719,305.2797546386719,p65
4130,38573,16.0000002971,80.0,69.1746645018,113.434446406,68.9331583944,226.228190254,91.22033889,86.7716146789,60.8777421373,-71.453125,0.481627279427,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.423832,337524.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.3894971,"[38573, 301747]",239993.84,67317.94,81513.586,113.958374,1682808.2,307.62286376953125,307.62286376953125,p65
4279,38574,16.0000002974,80.0,66.5197185493,105.722329559,66.1017321163,229.301719494,98.2519896472,87.1154156837,51.4924617754,-57.6531251073,0.475259689614,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418229,333062.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38453743,"[38574, 304447]",239993.84,67317.94,80043.69,114.99183,1652462.9,219.64012145996097,219.64012145996097,p67
4350,38575,15.8288288423,79.1441,74.1033611555,119.009336633,73.8826541082,227.261370414,96.385760003,91.7581179554,66.4538648845,-82.4190474011,0.481651185997,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.423853,333930.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.38851625,"[38575, 301747]",239993.84,67317.94,81921.87,114.36604,1691236.9,313.27972412109375,313.27972412109375,p65
4539,38578,16.0000002975,80.0,67.2216702967,100.68839239,66.4159799122,221.581639594,107.070871658,91.2705454001,55.1640057152,-59.0984374881,0.47125445772,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.414704,330255.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3816348,"[38578, 304447]",239993.84,67317.94,78210.43,115.31806,1614616.1,210.6695556640625,210.6695556640625,p67
4615,38579,14.011902485,70.0595,93.4502056621,117.34908005,91.8967646808,231.358066339,120.480439054,116.329590032,82.0975750304,-86.0431038429,0.468840977755,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.41258,287738.0,14964.3333821,14011770.4707,0,floating,112.09416376526718,ERC_REST,1,offshorewind,26420,p67,112.09416,0.37776625,"[38579, 304447]",239993.84,67317.94,79877.04,117.00261,1649022.5,218.8246307373047,218.8246307373047,p67
4656,38580,1.16519433385,5.82597,88.3796216469,111.0572008,86.5960676223,225.704374165,114.192822619,110.036501656,77.0556972332,-64.5666643778,0.46736960113,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.411285,23852.4,5878.85244921,1165302.23891,0,floating,9.32241791124147,ERC_REST,1,offshorewind,26420,p67,9.322418,0.37775216,"[38580, 304447]",239993.84,67317.94,78543.54,116.604,1621493.0,212.29949951171875,212.29949951171875,p67
4719,38581,6.57851518784,32.8926,73.455457855,100.530027907,71.982701826,218.56195365,105.274883502,97.3525426292,62.1009370579,-58.7125002543,0.467343839506,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.411263,134660.0,13547.3757041,6578581.07173,0,floating,52.62864857384739,ERC_REST,1,offshorewind,26420,p67,52.628647,0.37871283,"[38581, 304447]",239993.84,67317.94,78235.23,116.21527,1615128.0,210.79087829589844,210.79087829589844,p67
4751,38583,16.0000002975,80.0,61.6237333816,100.065700079,61.2992733899,227.008856108,93.8680813561,81.5747137566,45.9163390282,-50.4140627384,0.475178729277,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418157,333005.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38465014,"[38583, 304447]",239993.84,67317.94,79564.836,114.81602,1642577.1,217.2969665527344,217.2969665527344,p67
4976,38587,15.9081004237,79.5405,78.1158559108,114.454142692,77.7811520645,240.637617366,100.387229289,96.7327503913,61.2850800017,-73.4562501907,0.477568135597,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.42026,332757.0,16242.5412335,15908032.3598,0,floating,127.2642588782658,ERC_REST,1,offshorewind,41700,p65,127.26426,0.38654232,"[38587, 301747]",239993.84,67317.94,82140.51,115.01463,1695750.6,316.3091735839844,316.3091735839844,p65
4999,38588,16.0000002971,80.0,97.9324588024,124.911564482,96.8385108854,239.734476684,128.526484379,122.192346474,86.3088255265,-123.814062476,0.471249038819,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.414699,330251.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3797614,"[38588, 304447]",239993.84,67317.94,81778.3,116.95943,1688273.0,228.1279296875,228.1279296875,p67
5000,38589,2.2566316694,11.2832,71.5718690517,118.204329245,71.4126835768,223.544690925,94.2838888726,89.3012040045,66.9532010933,-81.2999992371,0.482767414302,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.424835,47717.0,9139.72646599,2256624.2,0,floating,18.052993600010872,ERC_REST,1,offshorewind,41700,p65,18.052994,0.39149755,"[38589, 301747]",239993.84,67317.94,81689.87,113.42748,1686447.4,310.06524658203125,310.06524658203125,p65
5295,38592,8.06754210257,40.3377,95.9629432931,128.5099642,95.266874551,246.303623337,122.845734264,118.227764392,82.6372815867,-117.146875143,0.474843900651,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.417863,167790.0,12046.8248773,8067533.8,0,floating,64.5402704000026,ERC_REST,1,offshorewind,26420,p67,64.54027,0.38367662,"[38592, 304447]",239993.84,67317.94,83537.8,116.28942,1724597.0,236.73757934570312,236.73757934570312,p67
5357,38594,15.828828824,79.1441,82.3053100248,108.676184201,80.9045831768,224.974753595,112.729707896,106.275651911,70.940084553,-63.50634917,0.468343052599,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.412142,324704.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,26420,p67,126.630615,0.3777181,"[38594, 304447]",239993.84,67317.94,78817.15,116.697205,1627141.5,213.63833618164065,213.63833618164065,p67
5451,38596,15.8288288326,79.1441,69.1773602899,104.986499139,68.5302270957,226.631815264,106.199158146,91.7997738233,56.1162951189,-62.201587132,0.472981524373,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.416224,327919.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,26420,p67,126.630615,0.38159558,"[38596, 304447]",239993.84,67317.94,79366.49,115.67575,1638482.4,216.326416015625,216.326416015625,p67
5716,38598,16.0000002972,80.0,85.1097673401,116.5099642,84.3010831977,234.684369152,119.917146866,108.659770655,72.8446633604,-87.1578125954,0.472243333235,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.415574,330948.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38166618,"[38598, 304447]",239993.84,67317.94,81310.95,116.23594,1678625.0,225.8411407470703,225.8411407470703,p67
5869,38599,16.0000002974,80.0,68.6972347674,103.167909299,68.5436464977,235.922624358,90.9184999224,86.451036331,50.1328345073,-56.4593749046,0.477627125569,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.420312,334721.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.38548377,"[38599, 301747]",239993.84,67317.94,81383.74,115.10636,1680127.5,305.8238830566406,305.8238830566406,p65
5895,38600,16.0000002973,80.0,67.1869513115,103.736416373,66.8565161529,233.348144133,87.7892457574,84.261149477,51.085123911,-57.8406250477,0.479733978864,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.422166,336198.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.3898228,"[38600, 301747]",239993.84,67317.94,81154.836,113.7581,1675401.9,302.6523132324219,302.6523132324219,p65
5968,38602,16.0000002971,80.0,89.2702690434,124.654043832,88.7084644979,244.531933484,114.039932729,110.043764151,74.7492421678,-101.160937786,0.476039034314,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418914,333608.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38463378,"[38602, 304447]",239993.84,67317.94,83115.164,115.8746,1715872.0,234.6695556640625,234.6695556640625,p67
6038,38604,16.0000002972,80.0,92.4520310598,120.659654207,91.4499645719,236.665082975,124.705572236,116.789037387,80.7327027793,-101.359375238,0.471282381099,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.414728,330275.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.3797271,"[38604, 304447]",239993.84,67317.94,81299.445,116.826035,1678387.2,225.7847900390625,225.7847900390625,p67
6067,38605,8.51276587464,42.5638,74.6087026283,104.510095642,73.5625188725,223.700710175,109.908247192,98.9026096589,63.0520451341,-65.2230772361,0.469708686456,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.413344,175135.0,16519.7496247,8512328.27153,0,floating,68.09862617225481,ERC_REST,1,offshorewind,26420,p67,68.098625,0.3786724,"[38605, 304447]",239993.84,67317.94,78897.28,116.42727,1628795.9,214.0304718017578,214.0304718017578,p67
6155,38606,16.000000297,80.0,70.2792407895,115.774861442,70.0697927136,223.947478882,92.6790727492,87.955047819,64.1419482128,-77.7828119993,0.482403436676,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.424515,338068.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39149547,"[38606, 301747]",239993.84,67317.94,81633.17,113.41155,1685277.0,309.27972412109375,309.27972412109375,p65
6259,38612,11.9488449617,59.7442,89.5466738284,128.766185988,89.2979814253,241.175762834,111.41422254,107.11328777,75.7015315715,-103.133333206,0.477715188637,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.420389,250017.0,13982.4689988,11948889.4365,0,floating,95.59111549211718,ERC_REST,1,offshorewind,41700,p65,95.59112,0.3856107,"[38612, 301747]",239993.84,67317.94,83043.66,115.559875,1714395.6,328.8226318359375,328.8226318359375,p65
6265,38613,12.1214815284,60.6074,71.213672692,100.5099642,70.0134585128,219.255841729,105.622113302,95.3731070579,59.7878390587,-59.8500001431,0.46866852728,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.412428,248826.0,15934.9027337,12121973.0738,0,floating,96.97578459027667,ERC_REST,1,offshorewind,26420,p67,96.975784,0.37867683,"[38613, 304447]",239993.84,67317.94,77947.72,116.139656,1609192.5,209.384033203125,209.384033203125,p67
6465,38616,16.0000002973,80.0,62.9913684638,98.1283722815,62.6332778981,232.686097465,83.0496742484,79.8070785215,45.5090011639,-50.6796875,0.479429162573,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.421898,335984.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.3866771,"[38616, 301747]",239993.84,67317.94,80532.73,114.4999,1662558.8,298.38458251953125,298.38458251953125,p65
6480,38617,16.0000002971,80.0,94.0538795919,124.526161077,93.2441298347,241.466184349,125.613845171,117.410418508,81.684992183,-113.2265625,0.473311101086,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.416514,331696.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38171297,"[38617, 304447]",239993.84,67317.94,83284.47,116.81189,1719367.1,235.49798583984375,235.49798583984375,p67
6540,38619,15.5328120429,77.6641,75.3348042108,113.376617317,74.8693905668,235.49191838,103.445273343,95.9959705305,60.332790598,-70.175409661,0.475286022561,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418252,323355.0,17952.7051824,15533158.9521,0,floating,124.26527161681597,ERC_REST,1,offshorewind,26420,p67,124.265274,0.38256797,"[38619, 304447]",239993.84,67317.94,81340.0,115.97061,1679224.5,225.9832763671875,225.9832763671875,p67
6638,38620,15.8288288241,79.1441,89.0185751261,116.664786632,87.896404484,232.764804581,120.713088103,113.251888517,77.4684967039,-87.6539683266,0.470359208565,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.413916,326101.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,26420,p67,126.630615,0.37972045,"[38620, 304447]",239993.84,67317.94,80452.06,116.57333,1660893.5,221.63833618164065,221.63833618164065,p67
6697,38621,15.934417731,79.6721,79.0385521672,104.682535788,77.4805862914,221.085351182,108.738927615,102.843184057,67.6890511048,-61.1793652489,0.467530648387,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.411427,326302.0,16370.3887694,15934416.1264,0,floating,127.47532901090952,ERC_REST,1,offshorewind,26420,p67,127.47533,0.37673703,"[38621, 304447]",239993.84,67317.94,77999.695,116.7534,1610265.5,209.63833618164065,209.63833618164065,p67
6764,38625,15.8288288291,79.1441,92.3136780541,124.5099642,91.5827993344,242.42641692,121.746763752,114.987978601,79.3730755113,-109.082539876,0.474089141876,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.417198,328687.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,26420,p67,126.630615,0.3816849,"[38625, 304447]",239993.84,67317.94,82945.87,116.71921,1712376.9,233.84112548828125,233.84112548828125,p67
6780,38626,16.0000002971,80.0,95.9293978751,124.654850956,95.0206503519,240.568636251,128.69852042,119.917026968,83.9969088548,-117.342187405,0.472327100579,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.415648,331007.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.37974864,"[38626, 304447]",239993.84,67317.94,82116.9,117.06514,1695263.2,229.78477478027344,229.78477478027344,p67
6904,38628,13.8941055265,69.4705,81.7982729899,123.734759027,81.562172803,234.057164499,103.863977769,99.4104099514,71.077698228,-92.5482146399,0.479722534439,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.422156,291941.0,17140.674079,13894534.1629,0,floating,111.15627330323323,ERC_REST,1,offshorewind,41700,p65,111.15627,0.3885745,"[38628, 301747]",239993.84,67317.94,82473.74,114.511024,1702630.0,320.9261779785156,320.9261779785156,p65
6947,38629,5.31999267949,26.6,55.2103576908,103.374096784,55.0844165112,213.208272885,78.1393826118,72.9522709565,52.2040317656,-58.5578946565,0.485952598484,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.427638,113235.0,11222.9700346,5319614.2,0,floating,42.55691360001266,ERC_REST,1,offshorewind,41700,p65,42.556915,0.39484322,"[38629, 301747]",239993.84,67317.94,79621.586,111.86839,1643748.8,293.9261779785156,293.9261779785156,p65
6972,38630,16.0000002972,80.0,85.5225678139,120.658820358,84.9289329481,240.692665542,112.996561519,107.091250495,71.4850360924,-92.1390622854,0.475173596293,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.418153,333002.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,26420,p67,128.0,0.38462082,"[38630, 304447]",239993.84,67317.94,82297.71,115.63589,1698996.0,230.6695556640625,230.6695556640625,p67
6979,38631,1.04703524145,5.23518,75.3344506979,121.37407926,75.1574487511,227.032057401,97.9303134913,93.0495648556,69.71807096,-84.5,0.482443578541,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.42455,22124.9,8534.92826599,1047027.8,0,floating,8.376222400009633,ERC_REST,1,offshorewind,41700,p65,8.376223,0.39151618,"[38631, 301747]",239993.84,67317.94,81953.05,113.498825,1691880.6,313.71173095703125,313.71173095703125,p65
